order_id,customer_id,order_date,customer_first_name,customer_last_name,city,customer_segment,sales_channel,product,quantity,unit_price,discount,shipping_fee,tax_rate,cost_per_unit,campaign,payment_method,order_status,sales_rep,total_amount,gross_amount
ORD-0000433,C11049,2025-04-09 00:00:00,Daniel,Naidoo, cape town ,Corporate,Marketplace,Printer,2.0,4495.81,0.05,163.85,0.14,3200.02,None,Mobile Wallet,Completed,,9901.78,
ORD-0002048,C11250,2025-04-04 00:00:00,Priya,Mthembu,,Consumer,Marketplace,Laptop,3.0,13516.34,15%,98.9,0.15,8321.18,None,Cash,Completed,,39735.55,
ORD-0001001,C12739,2024-10-25 00:00:00,Zanele,Dlamini,Cape Town,Small Business,Marketplace,Keyboard,10.0,1694.13,0.05,21.94,0.15,1360.47,None,EFT,Completed,,18530.28,
ORD-0000879,C10647,2024-02-01 00:00:00,Daniel,Nkosi,Cape Town,Consumer,Phone,Tablet,1.0,6700.76,0.0,91.54,0.15,4177.34,None,Card,Completed,,7797.42,
ORD-0000392,C12104,2025-07-13 00:00:00,Fatima,Mokoena,Johannesburg,Consumer,Online,Docking Station,8.0,1651.52,0.0,136.5,0.0,1349.3,None,Cash,Completed,,13348.65,
ORD 0003637,C10687,2025-11-01 00:00:00,Jason,Molefe,Johannesburg,Corporate,Online,Webcam,1.0,908.25,0.0,169.01,0.15,722.6,Black Friday,Card,Completed,,1213.5,
ORD-0002642,C11824,2025-10-18 00:00:00,Andile,Mokoena,Johannesburg,Consumer,Online,HEADSET,5.0,526.4,0.05,29.65,0.15,311.36,None,Mobile Wallet,Completed,,2905.11,
ORD-0004198,C11735,2024-10-06 00:00:00,Priya,Khumalo,Johannesburg,Corporate,Phone,Docking Station,4.0,2544.8,0.15,125.06,0.15,1597.43,None,Card,Completed,,10075.24,
ORD-0003331,C12397,2024-11-28 00:00:00,Kabelo,Molefe,Johannesburg,Small Business,Online,Mouse,3.0,1253.36,0.15,49.6,0.15,861.24,New Customer, mobile wallet ,Returned,,3725.08,
ORD-0000982,C12581,2024-09-17 00:00:00,Lerato,Mthembu,Cape Town,Consumer,Online,Router,6.0,2338.76,0.1,128.17,0.15,1980.11,None,EFT,Returned,,14651.85,
ORD-0001390,C11715,2025-05-01 00:00:00,Aisha,Naidoo,Nelspruit,Consumer,Online,Headset,1.0,2530.05,0.1,74.58,0.0,2102.04,None,Card,Completed,,2351.62,
ORD-0005566,C12397,2025-08-16 00:00:00,Andile,Botha,Pretoria,Consumer,Online,Keyboard,6.0,1934.16,0.03,84.24,0.15,1273.26,None,Card,Completed,,13029.58,
ORD-0005469,C10834,2025-06-09 00:00:00,Ryan,Dlamini,Johannesburg,Consumer,Online,Docking Station,2.0,4293.43,0.15,108.11,0.0,2746.2,None,Card,Pending,,7406.95,
ORD-0002444,C11630,2025-05-06 00:00:00,Ryan,Smith,Benoni,Small Business,Marketplace,Keyboard,1.0,545.42,0.15,120.5,0.15,454.81,Back to School,Card,Pending,,653.65,
ORD-0002505,C12637,2024-08-09 00:00:00,Chloe,Mokoena,Gqeberha,Consumer,Online,Mouse,1.0,1166.7,0.03,163.17,0.15,781.48,None,Mobile Wallet,Completed,,1464.62,
ORD-0001952,C10011,2025-05-24 00:00:00,Lerato,Molefe,Bloemfontein,Consumer,Phone,Webcam,4.0,1149.7,0.15,139.19,0.15,889.82,None,Cash,Completed,,4634.52,
ORD-0005200,C11671,2025-03-09 00:00:00,Thabo,Patel,Cape Town,Consumer,Phone,Keyboard,2.0,1004.41,0.0,208.83,0.15,646.78,,EFT,Returned,,2518.97,
ORD-0000619,C11252,2024-08-25 00:00:00,Priya,Nkosi,Cape Town,Corporate,Store,Keyboard,3.0,1322.65,0.0,149.31,0.15,1079.42,None,Card,Pending,Rep E,4712.45,
ORD-0004233,C10758,2024-11-22 00:00:00,Jason,Williams,Durban,Small business,Online,Tablet,1.0,4166.02,0%,84.68,0.0,3529.96,None,Card,Completed,,4250.71,
ORD-0004068,C11425,2024-12-06 00:00:00,Lerato,Dlamini,Johannesburg,Corporate,Online,Monitor,1.0,1817.28,0.0,96.95,0.15,1337.4,None,Cash,Completed,,2186.83,
ORD-0002377,C12419,2024-11-23 00:00:00,Fatima,Patel,Gqeberha,Consumer,Online,Headset,6.0,1393.95,0.08,60.4,0.15,1119.34,Payday Promo,Card,Completed,,8909.17,
ORD-0001278,C12771,2025-08-04 00:00:00,Kabelo,Molefe,Pretoria,Small Business,Phone,Tablet,2.0,6410.13,0.15,122.13,,4306.79,Back to School,Card,Cancelled,,12653.94,
ORD-0000263,C10378,2025-01-23 00:00:00,Daniel,Pillay,Gqeberha,,Online,Webcam,2.0,1443.9,-0.1,34.66,0.15,899.31,Clearance,Card,Completed,,3189.58,2887.8
ORD-0002935,C11001,2024-08-04 00:00:00,Jason,Pillay,Johannesburg,Consumer,Online,HEADSET,10.0,19070.02,0.1,143.33,0.15,12798.38,Back to School,EFT,Pending,,197518.07,
ORD-0005127,C10045,2025/07/20,Chloe,Molefe,Benoni,Consumer,Phone, docking station ,4.0,4748.01,0.05,76.64,0.15,2782.84,None,Cash,Completed,,20825.43,
ORD-0004773,C12188,2024-08-26 00:00:00,Sipho,Williams,Benoni,Consumer,Online,Tablet,2.0,9916.46,0.1,129.5,0.15,8045.29,None,Card,Cancelled,,20656.57,
ORD-0004098,C12517,2025-10-11 00:00:00,Siyanda,Naidoo,Benoni,Corporate,Online,Monitor,1.0,3331.71,0.05,88.1,0.15,2171.49,None,Bank Transfer,Completed,,3727.99,
ORD-0004582,C12702,2025-08-28 00:00:00,Aisha,Pillay,Gqeberha,Consumer,Marketplace,Monitor,7.0,4548.04,0.1,103.12,0.15,3590.97,None,Card,Returned,,33053.64,
ORD-0005370,C12575,2024-10-20 00:00:00,Naledi,Pillay,Johannesburg,Consumer,Marketplace,Headset,1.0,2338.71,0%,185.34,0.15,1618.24,None,Card,Completed,,2874.86,
ORD-0004390,C10186,2025-06-15 00:00:00,Fatima,Pillay,Johannesburg,Consumer,Store,SSD,2.0,3434.25,0.1,138.47,0.15,2408.07,None,Card,Completed,Rep E,7247.36,
ORD-0000645,C11950,2025-12-23 00:00:00,Thabo,Mthembu,Pretoria,Consumer,Online,Laptop,1.0,12186.24,0.15,202.3,0.15,9973.28,,Mobile Wallet,Returned,,12114.35,
ORD-0004305,C10200,2024-02-28 00:00:00,Kabelo,Pillay,Nelspruit,Consumer,Marketplace,Laptop,2.0,12561.08,0.15,81.22,0.15,10764.75,Black Friday,Card,Pending,,24638.14,
ORD-0005989,C10664,2024-02-29 00:00:00,Sipho,Nkosi,Benoni,Consumer,Marketplace,Keyboard,1.0,286.42,0.0,159.95,0.15,193.0,Summer Sale,Card, completed ,,489.34,
ORD-0004818,C12849,2025-10-14 00:00:00,Megan,Mokoena,Pretoria,Corporate,Phone,Tablet,2.0,5602.96,0.0,117.7,0.15,4663.11,None,Bank Transfer,Completed,,13004.51,
ORD-0003406,C12311,2025-08-02 00:00:00,Andile,Smith,Polokwane,Consumer,Online,Monitor,3.0,2292.26,0.1,83.71,0.15,1482.02, none ,EFT,Completed,,7201.18,
ORD-0004823,C11342,2025-03-30 00:00:00,Kabelo,Pillay,Johannesburg,Consumer,Store,Headset,4.0,789.13,0.05,136.39,0.0,570.02,None,Card,Returned,Rep E,3135.09,
ORD-0002934,C10859,2025-03-07 00:00:00,Megan,Botha,Nelspruit,Consumer,Store,,1.0,813.15,0.0,166.7,0.15,606.28,None,Card,Completed,Rep E,1101.81,
ORD-0003927,C11515,2025-05-25 00:00:00,Fatima,Smith, pretoria ,Consumer,Phone,Mouse,4.0,997.91,0.15,52.79,0.15,643.1,Black Friday,Card,Completed,,3954.64,
ORD-0003846,C12839,2024-05-31 00:00:00,Priya,Mokoena,Durban,Small Business,Online,Docking Station,2.0,4271.64,0.0,91.86,0.15,2590.04,None,Card,Completed,,9916.63,
ORD-0002632,C12265,,Kabelo,Botha,Polokwane,Consumer,Online,Docking Station,1.0,4620.41,0.15,162.06,0.14,3081.42,Black Friday,EFT Transfer,Completed,,4639.24,
ORD-0005138,C11228,2024-05-18 00:00:00,Megan,Dlamini,Johannesburg,Small Business,Online,Mouse,2.0,1138.5,0.1,218.26,0.14,701.28,None,EFT,Completed,,2554.46,
ORD-0000974,C10355,2024-11-09 00:00:00,Naledi,Molefe,Gqeberha,Consumer,Online,Laptop,2.0,10174.19,0.05,187.31,0.15,6623.97,None,EFT,Completed,,22417.93,
ORD-0005979,C11249,2024-06-22 00:00:00,Daniel,Patel,Johannesburg, small business ,Marketplace,Office Chair,10.0,2142.29,0.0,107.38,0.15,1662.91,None,EFT,Completed,,24743.73,
ORD-0005790,C11583,2025-04-17 00:00:00,Thabo,Pillay,Durban,Corporate,Online,Headset,2.0,2794.56,0.0,118.57,0.15,2355.13,None,Card,Completed,,6546.07,
ORD-0000936,C11018,2025-08-03 00:00:00,Lerato,Mokoena,Johannesburg,Consumer,Store,Mouse,3.0,1142.64,0.05,27.48,0.15,934.16,None,Card,Cancelled,Rep B,3772.47,
ORD-0003780,C11844,2024-09-24 00:00:00,Zanele,Smith,Johannesburg, corporate ,Online,Monitor,2.0,8064.91,0.0,182.7,0.15,5540.47,None,EFT,Completed,,18731.99,
ORD-0002458,C11122,2024-06-08 00:00:00,Fatima,Nkosi,Johannesburg,Consumer,Online,Webcam,1.0,2188.15,0.08,54.07,0.15,1701.59,Summer Sale,Card,Completed,,2369.13,
ORD-0002722,C11358,2024-03-23 00:00:00,Siyanda,Pillay,Pretoria,Small Business,Marketplace,Router,1.0,3630.78,0.1,71.03,0.15,2295.22,None,Bank Transfer,Cancelled,,3828.89,
ORD-0001244,C10345,2025-11-26 00:00:00,Aisha,Patel,Bloemfontein,Consumer,Marketplace,Keyboard,1.0,1464.19,0.1,60.67,0.15,1097.69,None,Card,Completed,,1576.1,
ORD-0000412,C10612,2025-01-07 00:00:00,Chloe,Khumalo,Nelspruit,Small Business,Marketplace,Laptop,6.0,15005.52,0.08,67.67,0.14,9243.78,None,Card,Returned,,94494.4,
ORD-0004797,C10022,2024-05-06 00:00:00,Sipho,Mokoena,Nelspruit,Consumer,Phone,Office Chair,1.0,2696.08,0.05,208.17,0.15,2146.46,Back to School,EFT,Cancelled,,3153.64,
ORD-0004964,C11041,2024-06-06 00:00:00,Andile,Patel,Pretoria,Consumer,Online,Webcam,5.0,996.01,0.15,58.76,0.15,713.76,None,Card,Completed,,4926.77,
ORD-0002989,C10353,2025-12-19 00:00:00,Daniel,Khumalo,Durban,Corporate,Phone,Keyboard,4.0,1210.09,0.15,55.58,0.15,798.66,None,Card,Cancelled,,4787.04,
ORD-0002082,C10989,2025-06-23 00:00:00,Lerato,Naidoo,Bloemfontein,Consumer,Phone,Router,4.0,3257.38,0.05,95.2,0.15,2104.25,Summer Sale,Card,Completed,,14329.94,
ORD-0001871,C10684,2024-07-11 00:00:00,Priya,Patel,,Consumer,Online, tablet ,4.0,10453.2,0.0,15.48,0.15,7272.5,None,Bank Transfer,Completed,,48100.19,
ORD-0001533,C12392,2025-08-02 00:00:00,Daniel,Nkosi,Bloemfontein,Small Business, online ,Laptop,1.0,12216.71,0.05,116.27,0.15,8161.39,New Customer,Card,Pending,,13463.02,
ORD-0003642,C12153,2024-02-21 00:00:00,Kabelo,Dlamini,Benoni,Corporate,Store,Monitor,3.0,2857.4,0.03,23.9,0.14,1921.94,None,EFT,Completed,Rep C,9503.03,
ORD-0000481,C10822,2024-12-23 00:00:00,Jason,Mokoena,Cape Town,Small Business,Phone,Tablet,6.0,3647.41,0.08,71.7,0.15,2258.1,None,Card,Returned,,23225.45,
ORD-0000420,C11734,2024-03-02 00:00:00,Nomsa,Pillay,Cape Town,Consumer,Phone,Mouse,1.0,547.2,0.05,181.24,0.15,330.88,None,Card,Pending,,779.05,
ORD-0000144,C11990,2025-11-12 00:00:00,Chloe,Smith,Johannesburg,Consumer,Online,Mouse,1.0,1218.03,0.05,31.4,0.15,730.35,Payday Promo,Card,Completed,,1362.1,
ORD-0003055,C10225,2025-06-11 00:00:00,Andile,Williams,Johannesburg,Small Business,Online,Router,1.0,2667.18,0.05,209.71,0.15,2280.46,None,Bank Transfer,Completed,,3123.6,
ORD-0004505,C11528,2024-10-25 00:00:00,Siyanda,Williams,Cape Town,Corporate,Online,Mouse,1.0,846.9,0.0,152.67,0.15,551.84,Summer Sale,Card,Completed,,1126.6,
ORD-0001570,C11153,2024-12-11 00:00:00,Mpho,Molefe,Durban,Corporate,Online,Router,2.0,3778.28,0.0,115.02,0.15,2432.44,Summer Sale,Mobile Wallet,Completed,,9124.23,
ORD-0005186,C10319,2024-11-05 00:00:00,Mpho,Patel,Pretoria,Consumer,Online,Laptop,1.0,15267.76,0.1,115.15,0.15,9594.98,Payday Promo,Card,Completed,,15917.27,
ORD-0001668,C10247,2025-07-20 00:00:00,Thabo,Mokoena,Nelspruit,Consumer,Online,Mouse,2.0,266.23,0.2,128.72,0.15,165.33,None,Bank Transfer,Completed,,618.57,
ORD-0005116,C11613,2025-12-23 00:00:00,Kabelo,Botha,Durban,Consumer,Online,Router,3.0,2847.07,0.0,127.77,0.15,1932.63,None,Cash,Completed,,9950.16,
ORD-0005228,C12653,2024-02-16 00:00:00,Kabelo,Mthembu,Pretoria,Consumer,Marketplace,Monitor,1.0,3916.89,0.08,100.94,0.15,3205.5,None,Mobile Wallet,Completed,,4245.01,
ORD-0004906,C11040,2025-10-05 00:00:00,Sipho,Naidoo,Johannesburg,Consumer,Online,Tablet,3.0,10105.68,0.15,87.79,0.15,6331.37,None,Card,Completed,,29722.71,
ORD-0003169,C11199,2025-10-01 00:00:00,Nomsa,Nkosi,Johannesburg,Corporate,Marketplace,Webcam,1.0,582.0,0.05,168.29,0.15,477.22,Clearance,Cash,Cancelled,,804.12,582.0
ORD-0005875,C11675,2025/08/03,Nomsa,Patel,Pretoria,Corporate,Marketplace,Monitor,1.0,6216.54,0.0,208.37,0.15,4881.67,Summer Sale,Card,Cancelled,,7357.39,
ORD-0003862,C10872,2024-08-14 00:00:00,Naledi,Patel,Polokwane,Consumer,Store,Office Chair,3.0,5118.07,0.1,114.84,0.15,3568.0,Summer Sale,Card,Completed,Rep B,16006.45,
ORD-0001103,C12181,2025-12-09 00:00:00,Chloe,Khumalo,Cape Town,Consumer,Store,Printer,4.0,4929.83,0.05,36.8,0.15,3795.39,None,Bank Transfer,Completed,Rep E,21580.16,
ORD-0004746,C11749,2024-08-08 00:00:00,Mpho,Patel,CapeTown,Consumer,Phone,Printer,4.0,2779.54,0.1,66.09,0.15,2180.71,Payday Promo,Cash,Completed,,11573.4,
ORD-0001145,C12713,2024-01-16 00:00:00,Sipho,Smith,Durban,Consumer,Marketplace,Laptop,1.0,16831.37,0.1,30.66,0.15,13334.92,Back to School,EFT,Completed,,17451.12,
ORD-0004332,C12180,2024-08-15 00:00:00,Priya,Williams,Durban,Corporate,Phone,Headset,2.0,2446.95,0.08,200.5,0.15,1623.78,None,Card,Cancelled,,5378.24,
ORD-0000343,C11670,2024-07-01 00:00:00,Fatima,Williams,Johannesburg,Small Business,Phone,Mouse,3.0,795.52,0.1,81.49,0.15,612.59,None,EFT,Completed,,2551.58,
ORD-0001192,C12645,2024-07-02 00:00:00,Zanele,Molefe,Johannesburg,Consumer,Marketplace,Office Chair,2.0,8107.19,0.0,184.55,0.15,6196.16,None,Cash,Cancelled,,18831.1,
ORD-0003030,C11554,2025-03-30 00:00:00,Siyanda,Botha,Polokwane,Corporate,Store,Headset,6.0,621.01,10%,142.68,0.15,470.95,None,EFT,Completed,Rep D,3999.17,
ORD-0004311,C10854,2025-05-30 00:00:00,Daniel,Naidoo,Durban,Corporate,Phone,Tablet,4.0,4696.15,,97.22,0.15,3381.83,None,Card,Completed,,21699.51,
ORD-0003510,C11669,2024-12-31 00:00:00,Zanele,Naidoo,Johannesburg,Consumer,Online,Webcam,2.0,2030.03,0.05,88.64,0.15,1420.37,Clearance,Mobile Wallet,Completed,,4524.25,
ORD-0005807,C11885,2025-12-25 00:00:00,Chloe,Patel,Bloemfontein,Corporate,Store,Tablet,3.0,7539.34,0.0,110.71,0.15,6384.45,None,Cash,Completed,Rep D,26121.42,
ORD-0005821,C10336,2025-01-21 00:00:00,Lerato,Pillay,Johannesburg,Consumer,Online,Printer,1.0,2429.79,0.08,41.61,0.15,1636.39,None,Mobile Wallet,Completed,,2612.33,
ORD-0001210,C11677,2025-07-03 00:00:00,Priya,Mthembu,Nelspruit,Consumer,Online,Laptop,2.0,12846.09,0.0,77.89,0.15,10884.79,None,Card,Pending,,29623.9,
ORD-0005047,C12967,2025-02-23 00:00:00,Kabelo,Botha,Gqeberha,Consumer,Store, headset ,2.0,912.78,0.08,96.48,0.15,680.14,None,Bank Transfer,Returned,Rep A,2027.93,
ORD-0003625,C12090,2025-05-16 00:00:00,Jason,Khumalo,Polokwane,Corporate,Marketplace,Monitor,1.0,4525.7,0.0,191.55,0.15,2696.07,New Customer,Card,Returned,,5396.1,
ORD-0000552,C10252,2025-07-01 00:00:00,Siyanda,Molefe,Pretoria,Consumer,Marketplace,SSD,4.0,3745.42,0.03,81.7,0.15,2566.46,Clearance,Card,Pending,,16793.79,
ORD-0004432,C10883,2025-09-30 00:00:00,Jason,Williams,Nelspruit,Corporate,Store,Office Chair,4.0,7060.53,0.15,5.67,0.15,6029.26,Clearance,Bank Transfer,Completed,Rep B,27612.36,
ORD-0004445,C10515,2024-04-28 00:00:00,Zanele,Molefe,Johannesburg,Corporate,Phone,Mouse,5.0,1120.39,0.1,117.47,0.15,686.87,None,Bank Transfer,Completed,,5915.47,
ORD-0000422,C10418,2025-09-21 00:00:00,Megan,Naidoo,Johannesburg,Consumer,Store,Headset,4.0,2008.34,0.0,81.77,0.15,1512.93,None,Card,Completed,Rep A,9320.12,
ORD-0001373,C11830,2025-11-17 00:00:00,Mpho,Botha,Durban,Corporate,Marketplace,Laptop,4.0,9767.26,0.15,73.88,0.15,8086.51,None,Card,Completed,,38263.88,
ORD-0000527,C12065,2024-05-26 00:00:00,Daniel,Smith,Gqeberha,Consumer,Online,Laptop,1.0,21521.04,0.0,95.35,0.15,17732.6,Clearance,Card,Completed,,24844.55,
ORD-0003257,C11956,2024-03-23 00:00:00,Chloe,Naidoo,Johannesburg,Corporate,Phone,Tablet,4.0,6115.93,0.1,123.33,0.0,5204.44,None,Card,Returned,,22140.69,
ORD-0004297,C12798,2024-04-10 00:00:00,Naledi,Botha,Cape Town,Consumer,Store,Webcam,1.0,2032.24,0.1,86.87,0.0,1360.06,Back to School,Card,Returned,Rep D,1915.89,
ORD-0003969,C11727,2024-01-23 00:00:00,Zanele,Mthembu,Pretoria,Consumer,Online,Headset,4.0,427.47,0.0,,0.15,308.95,Summer Sale, eft ,Completed,,2007.97,
ORD-0001814,C11661,2024-04-11 00:00:00,Megan,Botha,Pretoria,Consumer,Online,Docking Station,2.0,2241.77,0.15,212.21,0.15,1669.28,None,Card,Completed,,4594.87,
ORD-0005826,C11840,2025-02-10 00:00:00,Megan,Khumalo,Benoni,Corporate,Online,Headset,1.0,2764.27,0.0,46.69,0.15,1839.09,None,EFT,Completed,,3225.6,
ORD-0003541,C11668,2025-02-05 00:00:00,Ryan,Naidoo,Durban,Consumer,Phone,Webcam,1.0,893.61,0.1,97.89,0.15,543.4,None,Card,Cancelled,,1022.78,
ORD-0004560,C10787,2024-01-22 00:00:00,Daniel,Williams,Johannesburg,Consumer,Online,Tablet,5.0,5367.99,0.1,116.56,0.15,3567.03,None,Card,Returned,,27895.93,
ORD-0004373,UNKNOWN-25,2025-01-23 00:00:00,Megan,Mthembu,Durban,Consumer,Online,Tablet,1.0,8639.0,0.2,50.45,0.15,5578.15,None,Card,Completed,,7998.33,
ORD-0005346,C11391,2024-01-12 00:00:00,Aisha,Patel,Pretoria,Consumer,Online,Mouse,4.0,464.63,0.03,44.81,0.15,335.71,None,Mobile Wallet,Completed,,2118.01,
ORD-0004511,C10217,2024-07-12 00:00:00,Andile,Williams,Johannesburg,Consumer,Store,Laptop,2.0,9926.47,0.0,156.45,0.15,8451.91,None,Card,Cancelled,Rep A,22987.33,
ORD-0004323,C11475,2024-06-12 00:00:00,,Smith,Johannesburg,Consumer,Online,Monitor,4.0,2976.14,0.08,140.28,0.0,2474.06,None,EFT,Completed,,11092.49,
ORD-0005025,C12391,2024-02-06 00:00:00,Chloe,Mokoena,Johannesburg,Consumer,Online,SSD,8.0,3884.65,0.03,58.3,0.15,3227.43,None,Card,Completed,,34724.89,
ORD-0002649,C12654,2025-09-27 00:00:00,Lerato,Pillay,Johannesburg,Corporate,Online,SSD,3.0,3675.69,0.08,70.07,0.15,2920.38,Black Friday,Card,Completed,,11736.69,
ORD-0004851,C10797,28 Oct 2025,Thabo,Smith,Johannesburg,Consumer,Online,Laptop,5.0,14317.25,0.1,83.74,0.15,10898.57,None,Card,Completed,,74175.51,
ORD-0002662,C10220,2025-09-23 00:00:00,Kabelo,Mthembu,Polokwane,Consumer,Online,Laptop,1.0,18658.89,0.0,198.92,0.15,15764.17,Summer Sale,Card,Pending,,21656.65,
ORD-0003424,C11217,2025-04-10 00:00:00,Mpho,Pillay,Benoni,Consumer,Online,Keyboard,1.0,780.45,0.0,128.78,0.15,469.75,Clearance,Card,Completed,,1026.29,
ORD-0002336,C10283,2024-08-05 00:00:00,Mpho,Khumalo,Johannesburg,Consumer,Online,SSD,2.0,1651.22,0.0,34.77,0.15,1049.96, payday promo ,Mobile Wallet,Completed,,3832.58,
ORD-0005455,C10846,2024-08-05 00:00:00,Sipho,Nkosi,Durban,Corporate,Online,Printer,2.0,2468.44,0.08,171.58,0.15,1556.09,None,Card,Completed,,5394.79,
ORD-0003987,C10878,2025-05-27 00:00:00,Naledi,Dlamini,Johannesburg,Corporate,Online,Headset,1.0,1666.32,0.08,59.59,0.15,1036.49,None,Bank Transfer,Completed,,1822.55,
ORD-0005981,C11669,2024-10-05 00:00:00,Mpho,Pillay,Johannesburg,Corporate,Online, webcam ,2.0,469.07,0.15,48.71,0.15,369.82,None,Card,Completed,,965.74,
ORD-0004934,C10180,2025-10-31 00:00:00,Fatima,Botha,Johannesburg,Corporate,Online,Headset,8.0,2459.0,0.15,126.65,0.15,1545.75,Payday Promo,Mobile Wallet,Pending,,19356.01,
ORD-0001259,C11288,2025-04-23 00:00:00,Megan,Pillay,Johannesburg,Consumer,Store,Laptop,2.0,18452.17,0.08,119.78,0.0,11662.56,None, card ,Completed,Rep E,34071.77,
ORD-0001057,C12119,2025-04-09 00:00:00,Priya,Smith,Bloemfontein,Corporate,Phone,Keyboard,2.0,1345.11,10%,187.86,0.15,901.3,None,EFT,Completed,,2972.24,
ORD-0003877,C10090,2024-09-22 00:00:00,Mpho,Williams,Johannesburg,Consumer,Marketplace,Laptop,3.0,16189.66,0.0,114.75,0.15,13048.65,Back to School,Bank Transfer,Completed,,55969.07,
ORD-0001187,C11806,2025-10-05 00:00:00,Sipho,Nkosi,Durban,Consumer,Online,Router,2.0,3338.41,0.15,92.2,0.15,2860.03,None,Card,Completed,,6618.79,
ORD-0005176,C10033,2025-08-05 00:00:00,Priya,Pillay,Polokwane,Corporate,Store,Monitor,5.0,2540.32,0.05,64.42,0.15,1862.7,None,Card,Returned,Rep D,8197.69,
ORD-0002619,C11116,2025-12-07 00:00:00,Naledi,Dlamini,Johannesburg,Consumer,Online,Monitor,1.0,3114.9,0.08,138.63,0.15,2545.81,None,Card,Completed,,3434.19,
ORD-0003535,C10093,2024-09-30 00:00:00,Priya,Mthembu,Benoni,Small Business,Online,SSD,1.0,1498.5,0.08,210.25,0.15,905.3,None,Cash,Completed,,1795.66,
ORD-0002673,C12985,2024-11-17 00:00:00,Thabo,Naidoo,Johannesburg,Consumer,Store,Mouse,4.0,994.22,0.0,49.06,0.15,771.72,None,Card,Pending,Rep E,4622.46,
ORD-0000308,C10702,2025-05-20 00:00:00,Ryan,Williams,Johannesburg,Corporate,Online,Docking Station,1.0,4345.86,0.0,149.57,0.15,3328.04,None,Card,Cancelled,,5147.3,
ORD-0005017,C11266,09/11/2025,Jason,Williams,Johannesburg,Corporate,Marketplace,Mouse,7.0,326.8,0.0,60.03,0.15,243.07,None,Card,Completed,,2690.73,
ORD-0001640,C12366,2024-10-14 00:00:00,Daniel,Patel,Cape Town,Corporate,Phone,Router,1.0,1637.27,0.0,166.43,0.0,1261.97,Payday Promo,Card,Cancelled,,1803.7,
ORD-0001356,C10117,2025-08-30 00:00:00,Lerato,Naidoo,Johannesburg,Corporate,Store,Mouse,1.0,1223.06,0.0,186.81,0.15,758.53,None,EFT,Cancelled,Rep A,1593.33,
ORD-0005893,C11086,2024-12-01 00:00:00,Aisha,Patel,Polokwane,Consumer,Store,Headset,2.0,376.78,0.15,91.97,0.15,222.03,None,EFT,Completed,Rep E,828.58,
ORD-0003699,C12561,2024-08-26 00:00:00,Mpho,Pillay, cape town ,Consumer,Online,Mouse,2.0,597.47,0.0,45.78,0.14,490.89,Payday Promo, card ,Cancelled,,1408.0,
ORD-0004083,C11491,2024-09-06 00:00:00,Daniel,Mthembu,Pretoria,Small Business,Store,Router,3.0,3573.12,0.2,115.32,0.14,3009.14,None,Card,Pending,Rep D,9891.38,
ORD-0001737,C11146,2024-07-05 00:00:00,Zanele,Molefe,Bloemfontein,Small Business,Online,Mouse,2.0,1116.73,0.05,197.37,0.15,650.21,None,Mobile Wallet,Completed,,2637.41,
ORD-0004980,C11880,2025-11-05 00:00:00,Siyanda,Dlamini,Polokwane,Consumer,Online,Tablet,5.0,3004.28,0.15,119.67,0.15,2430.54,None,Cash,Completed,,14803.1,
ORD-0005767,C10859,2025-08-22 00:00:00,Mpho,Pillay,Johannesburg,Consumer,Store,Headset,1.0,829.98,0.0,75.76,0.15,602.1,Payday Promo,Card,Completed,Rep D,1030.23,
ORD-0002687,C12498,2024-08-14 00:00:00,Kabelo,Botha,Cape Town,Consumer,Marketplace,Mouse,1.0,263.0,0.05,158.39,0.15,170.86,None,Bank Transfer,Cancelled,,445.71,
ORD-0000576,C12616,2025-12-31 00:00:00,Daniel,Dlamini,Pretoria,Consumer,Online,Monitor,1.0,2592.52,0.03,110.17,0.14,1599.95, back to school ,Bank Transfer,Completed,,2976.98,
ORD-0000585,C12392,2024-12-04 00:00:00,Chloe,Mokoena,Cape Town,Small Business,Online,Docking Station,2.0,3798.72,0.1,181.57,0.15,2588.82,New Customer,EFT,Completed,,8044.91,
ORD-0004969,C10184,2024-01-10 00:00:00,Mpho,Mokoena,Pretoria,Corporate,Online,Docking Station,6.0,4334.1,0.0,30.57,0.15,3202.57,Back to School,Card,Completed,,29935.84,
ORD-0001961,C10910,2025-09-09 00:00:00,Fatima,Botha,Gqeberha,Consumer,Marketplace, tablet ,4.0,10614.19,0.0,149.21,0.15,8995.4,None,Card,Completed,,48974.47,
ORD-0004987,C10177,2024-04-15 00:00:00,Thabo,Dlamini,Benoni,Small Business,Online,Laptop,10.0,13507.25,0.1,73.93,0.15,11482.2,Clearance,Cash,Completed,,139874.02,
ORD-0002380,C12533,2024-07-15 00:00:00,Andile,Naidoo,Durban,Consumer,Phone,Docking Station,3.0,1621.64,0.08,132.25,0.15,1024.32,None,Mobile Wallet,Completed,,5279.34,
ORD-0005573,C10824,2024-10-16 00:00:00,Nomsa,Botha,Pretoria,Consumer,Store,Webcam,2.0,1584.89,0.15,162.48,0.15,1300.93,None,Card,Cancelled,Rep A,3260.95,
ORD-0004530,C11993,2024-02-04 00:00:00,Daniel,Pillay,Johannesburg,Corporate,Online,Office Chair,1.0,8357.31,0.05,103.64,0.15,5562.75,Back to School,Card,Completed,,9234.0,
